index,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason,P_Not Churn,P_Churn
6903,6127-IYJOZ,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,No,0,,0.4119253357562268,0.5880746642437732
3991,5226-NOZFC,1,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,No,0,,0.41254349415064206,0.5874565058493579
5903,3002-WQZWT,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,0,,0.41285057299608796,0.587149427003912
6169,2971-SGAFL,1,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,Female,No,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,0,,0.41299484018540844,0.5870051598145916
4185,7901-HXJVA,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,Male,No,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No,0,,0.41313057497811534,0.5868694250218847
6905,5916-QEWPT,1,United States,California,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,Female,No,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No,0,,0.41381045647752046,0.5861895435224795
5818,6559-PDZLR,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,No,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,0,,0.4140597843943016,0.5859402156056984
6271,0212-ISBBF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,Female,No,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,,0.41412596819247594,0.5858740318075241
2420,1173-NOEYG,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,Female,No,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,No,0,,0.41549536819253663,0.5845046318074634
5200,3956-MGXOG,1,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,0,,0.4162019436557435,0.5837980563442565
6574,2974-GGUXS,1,United States,California,Granite Bay,95746,"38.749466, -121.184196",38.749466,-121.184196,Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No,0,,0.4164394966843019,0.5835605033156981
3658,0141-YEAYS,1,United States,California,Lone Pine,93545,"36.590415, -118.073839",36.590415,-118.073839,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,No,0,,0.41648786024708817,0.5835121397529118
3465,3995-WFCSM,1,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,No,0,,0.4168200791259262,0.5831799208740738
